survey_type,region,site,latitude,longitude,date,transect,heading,depth_start,depth_end,segment,drift_algae,juvenile_laminariales,sub_bedrock,sub_boulder,sub_cobble,sub_sand,relief_0_10cm,relief_10cm_1m,relief_1m_2m,relief_gt_2m,upc_crustose_coralline,upc_encrusting_red,upc_articulated_coralline,upc_desmarestia_spp,upc_branch_flat_branching,upc_dodecaceria_spp,upc_laminariales_holdfast_live,upc_stephanocystis,upc_sponge,upc_corynactis_californica,upc_leaf_blade_unbranched,upc_macrocystis_holdfast_live,upc_solitary_tunicate,upc_bare_rock,upc_dictyoneurum_spp,upc_tubeworm_other_solitary,upc_cup_corals,upc_bryozoan,upc_barnacle,upc_bushy_cylindrical_branches,upc_dead_kelp_holdfast_any,upc_colonial_tunicate,upc_bare_sand,upc_lacy_filamentous_dense,upc_turf_red_2cm,upc_phragmatopoma,upc_sell_debris,upc_embedded_cucumber,upc_other_anemone,upc_thylacodes_squamigerus,upc_dictyotales,upc_scum,upc_egregia_menziesii,upc_diopatra_ornata,upc_hydroids,n_macro_plants,avg_macro_stipe_density,sd_macro_stipe,den_stephanocystis,den_nereocystis,den_laminaria_setchellii,den_pterygophora,den_mac_stump,den_costaria_costata,den_eisenia_arborea,den_lam_stump,den_purple_urchin,den_red_urchin,den_purple_conceiled,den_red_conceiled,sz_mean_purple,sz_mean_red,sz_sd_purple,sz_sd_red,n_dissected,mean_gonad_index,sd_gonad_index,mean_test_diameter_mm,mean_test_height_mm,mean_animal_24hr_mass_g,mean_gonad_mass_g,prop_female,prop_male,macro_present,margin_segment,dist_from_margin,prop_concealed,transect_id
Margin,Carmel,MAR_02,36.5612662,-121.946432,2025-07-23,2,60,10,5.4,70,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0.4,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,1.4142135623730951,61.66666666666667,0,0,17,2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,60,10,NA,MAR_02_2025-07-23_T_2
Margin,Carmel,MAR_02,36.5612662,-121.946432,2025-07-23,2,60,10,5.4,75,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0.2,0,0,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8.866666666666667,4.437931736207543,16,0,3,30,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,60,15,NA,MAR_02_2025-07-23_T_2
Margin,Carmel,MAR_02,36.5612662,-121.946432,2025-07-23,2,60,10,5.4,80,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7.882352941176471,6.1020729361133546,67.85714285714286,1,0,8,111,0,0,0,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,60,20,NA,MAR_02_2025-07-23_T_2
Margin,Carmel,MAR_02,36.5612662,-121.946432,2025-07-23,3,60,7.1,6.3,5,NA,NA,1,0,0,0,0,0.8,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,12,5,0,4,4.571428571428571,1.1338934190276817,1.3972762620115438,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,40,-35,0.1,MAR_02_2025-07-23_T_3
Margin,Carmel,MAR_02,36.5612662,-121.946432,2025-07-23,3,60,7.1,6.3,10,NA,NA,1,0,0,0,0,0.6,0.4,0,0.6,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,121.42857142857144,9,3.5714285714285716,0,3.1333333333333337,4.875,1.0600988273786192,1.3562026818605375,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,40,-30,0.02941176470588235,MAR_02_2025-07-23_T_3
Margin,Carmel,MAR_02,36.5612662,-121.946432,2025-07-23,3,60,7.1,6.3,15,NA,NA,1,0,0,0,0,0.4,0.4,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,15,3,13,0,2.8,3,0.9189365834726816,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,40,-25,0.8666666666666667,MAR_02_2025-07-23_T_3
Margin,Carmel,MAR_02,36.5612662,-121.946432,2025-07-23,3,60,7.1,6.3,20,NA,NA,1,0,0,0,0,0.6,0.4,0,0.6,0.2,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,23,7,17,2,3.333333333333333,3.571428571428571,0.8997354108424372,1.7182493859684491,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,40,-20,0.7391304347826086,MAR_02_2025-07-23_T_3
Margin,Carmel,MAR_02,36.5612662,-121.946432,2025-07-23,3,60,7.1,6.3,25,NA,NA,1,0,0,0,0,0.6,0.4,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,68.18181818181817,5,22.727272727272727,3,2.7333333333333334,3,1.2798809468443688,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,40,-15,0.33333333333333337,MAR_02_2025-07-23_T_3
Margin,Carmel,MAR_02,36.5612662,-121.946432,2025-07-23,3,60,7.1,6.3,30,NA,NA,1,0,0,0,0,1,0,0,0.4,0,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,666.6666666666667,3,583.3333333333334,3,3.1333333333333337,4,1.0600988273786192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,40,-10,0.875,MAR_02_2025-07-23_T_3
Margin,Carmel,MAR_02,36.5612662,-121.946432,2025-07-23,3,60,7.1,6.3,35,NA,NA,1,0,0,0,0,1,0,0,0,0.2,0,0.6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,412.5,0,375,0,3.2666666666666666,NA,1.0327955589886444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,40,-5,0.9090909090909091,MAR_02_2025-07-23_T_3
Margin,Carmel,MAR_02,36.5612662,-121.946432,2025-07-23,3,60,7.1,6.3,40,NA,NA,1,0,0,0,0,1,0,0,0,0.2,0,0.2,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,2,0,0,0,0,155,2,155,2,2.533333333333333,2.5,0.5163977794943223,2.1213203435596424,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,40,0,1,MAR_02_2025-07-23_T_3
Margin,Carmel,MAR_02,36.5612662,-121.946432,2025-07-23,3,60,7.1,6.3,45,NA,NA,1,0,0,0,0,0.6,0.4,0,0.2,0,0.2,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,44.117647058823536,7,42.64705882352941,6,3.2666666666666666,NA,0.9611501047232548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,40,5,0.9666666666666666,MAR_02_2025-07-23_T_3
Margin,Carmel,MAR_02,36.5612662,-121.946432,2025-07-23,3,60,7.1,6.3,50,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.5,0,1,4,1,0,0,0,146.15384615384613,2,146.15384615384613,2,3.3125,NA,0.7932002689527196,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,40,10,1,MAR_02_2025-07-23_T_3
Margin,Carmel,MAR_02,36.5612662,-121.946432,2025-07-23,3,60,7.1,6.3,55,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0.8,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1500,0,2,6,3,0,0,0,23,1,23,1,2.8666666666666667,NA,1.245945806357946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,40,15,1,MAR_02_2025-07-23_T_3
Margin,Carmel,MAR_02,36.5612662,-121.946432,2025-07-23,3,60,7.1,6.3,60,NA,NA,1,0,0,0,0,0.6,0.4,0,0,0.2,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,5,0,0,0,5,0,5,0,2.7272727272727275,NA,1.618079669911781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,40,20,1,MAR_02_2025-07-23_T_3
Margin,Carmel,MAR_02,36.5612662,-121.946432,2025-07-23,3,60,7.1,6.3,65,NA,NA,1,0,0,0,0,0,0.4,0.6,0,0,0,0,0.2,0,0,0,0.2,0,0.2,0.2,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10.952380952380953,15.61241874430798,0,0,1,3,0,0,0,0,15,0,15,0,3.8,NA,0.7888106377466155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,40,25,1,MAR_02_2025-07-23_T_3
Margin,Carmel,MAR_02,36.5612662,-121.946432,2025-07-23,3,60,7.1,6.3,70,NA,NA,1,0,0,0,0,0,0.4,0.6,0,0,0,0,0.4,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,8.666666666666668,5.62175832517431,0,0,0,0,0,0,NA,0,23,0,23,0,3.933333333333333,NA,0.7988086367179801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,40,30,1,MAR_02_2025-07-23_T_3
Margin,Carmel,MAR_02,36.5612662,-121.946432,2025-07-23,3,60,7.1,6.3,75,NA,NA,1,0,0,0,0,0.4,0.4,0,0.2,0,0,0.2,0,0,0,0.2,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,17,1,3,5,0,0,0,0,30,0,30,0,4.266666666666667,NA,0.9611501047232548,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,40,35,1,MAR_02_2025-07-23_T_3
Margin,Carmel,MAR_02,36.5612662,-121.946432,2025-07-23,3,60,7.1,6.3,80,NA,NA,1,0,0,0,0,0,0,1,0,0,0,0.4,0,0,0,0.2,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,13.9,9.754351255775685,45.45454545454545,0,0,0,0,0,0,0,3,0,3,0,4,NA,0.966091783079296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,40,40,1,MAR_02_2025-07-23_T_3
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,1,50,11.8,5,5,NA,NA,1,0,0,0,0,1,0,0,0.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,66,0,36,0,3,NA,0.8451542547285166,NA,1,5.023231707317073,NA,45.1,23.7,34.44,1.730001,NA,NA,FALSE,40,-35,0.5454545454545454,MAR_03_2024-07-09_T_1
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,1,50,11.8,5,10,NA,NA,1,0,0,0,0,1,0,0,0.4,0.4,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,41.02564102564103,0,24.35897435897436,0,3.066666666666667,NA,1.0327955589886444,NA,1,5.712036635808548,NA,50.1,26.4,50.77,2.900001,NA,NA,FALSE,40,-30,0.59375,MAR_03_2024-07-09_T_1
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,1,50,11.8,5,15,NA,NA,1,0,0,0,0,1,0,0,0.4,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,98.21428571428572,0,53.57142857142858,0,3.4,NA,0.7367883976130074,NA,1,5.019837720879913,NA,41.5,19.2,27.73,1.3920009999999998,0,0,FALSE,40,-25,0.5454545454545454,MAR_03_2024-07-09_T_1
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,1,50,11.8,5,20,NA,NA,1,0,0,0,0,1,0,0,0.4,0.4,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,54.83870967741935,0,38.70967741935483,0,3,NA,0.8451542547285166,NA,1,9.2684132751938,NA,47.5,22.1,41.28,3.826001,0,0,FALSE,40,-20,0.7058823529411764,MAR_03_2024-07-09_T_1
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,1,50,11.8,5,25,NA,NA,1,0,0,0,0,1,0,0,0.2,0.2,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,176.9230769230769,2,107.69230769230768,2,3,3,0.8451542547285166,0,1,8.642470054446461,NA,53.4,26.5,55.1,4.762001,0,0,FALSE,40,-15,0.6086956521739131,MAR_03_2024-07-09_T_1
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,1,50,11.8,5,30,NA,NA,1,0,0,0,0,1,0,0,0.2,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,48.4375,0,39.0625,0,3.2666666666666666,NA,0.7988086367179801,NA,1,10.20588725490196,NA,37.1,17.6,20.4,2.082001,NA,NA,FALSE,40,-10,0.8064516129032258,MAR_03_2024-07-09_T_1
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,1,50,11.8,5,35,NA,NA,1,0,0,0,0,1,0,0,0.2,0,0.2,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,39.473684210526315,0,25,0,2.25,NA,0.44721359549995793,NA,1,8.233710112359551,NA,49.8,21.2,44.5,3.664001,NA,NA,FALSE,40,-5,0.6333333333333333,MAR_03_2024-07-09_T_1
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,1,50,11.8,5,40,NA,NA,1,0,0,0,0,1,0,0,0.4,0,0.2,0.2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,86.11111111111111,0,55.55555555555556,0,2.6,NA,1.0555973258234952,NA,1,6.7203188581840285,NA,44.4,23,32.93,2.213001,NA,NA,TRUE,40,0,0.6451612903225806,MAR_03_2024-07-09_T_1
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,1,50,11.8,5,45,NA,NA,1,0,0,0,0,1,0,0,0.2,0,0.6,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,20,0,0,0,0,81.81818181818181,0,40.90909090909091,0,2.466666666666667,NA,0.7432233529572065,NA,1,11.115883730003905,NA,40.1,19.1,25.63,2.8490010000000003,NA,NA,TRUE,40,5,0.5,MAR_03_2024-07-09_T_1
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,1,50,11.8,5,50,NA,NA,1,0,0,0,0,1,0,0,0.4,0.2,0.2,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,2,18,0,0,0,0,114.28571428571428,0,107.14285714285715,0,2.933333333333333,NA,0.9611501047232548,NA,1,8.019892294946148,NA,29.4,14.1,12.07,0.968001,0,0,TRUE,40,10,0.9375000000000001,MAR_03_2024-07-09_T_1
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,1,50,11.8,5,55,NA,NA,1,0,0,0,0,1,0,0,0,0,0.2,0.2,0.4,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,34.090909090909086,0,0,0,0,28,0,28,0,2.5,NA,0.5773502691896257,NA,1,14.601172178988328,NA,36.6,16.6,20.56,3.002001,NA,NA,TRUE,40,15,1,MAR_03_2024-07-09_T_1
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,1,50,11.8,5,60,NA,NA,1,0,0,0,0,1,0,0,0.2,0,0.2,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,0,5,2,6,27,0,0,0,0,12,0,12,0,2.5,NA,0.5773502691896257,NA,1,9.51419716088328,NA,56.1,23.5,63.4,6.032001,0,0,TRUE,40,20,1,MAR_03_2024-07-09_T_1
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,1,50,11.8,5,65,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0.6,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,136.36363636363637,0,0,0,0,22,0,22,0,2.3,NA,0.48304589153964794,NA,1,5.178574862637362,NA,40.1,20.3,29.12,1.508001,NA,NA,TRUE,40,25,1,MAR_03_2024-07-09_T_1
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,1,50,11.8,5,70,NA,NA,1,0,0,0,0,1,0,0,0,0,0,0,0.4,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,71.42857142857143,0,0,0,0,39.1304347826087,0,39.1304347826087,0,2.6666666666666665,NA,0.4879500364742666,NA,1,7.385969298245613,NA,40.5,15.6,22.8,1.684001,NA,NA,TRUE,40,30,1,MAR_03_2024-07-09_T_1
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,1,50,11.8,5,75,NA,NA,1,0,0,0,0,0.6,0.4,0,0,0,0,0,0.4,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,3,750,0,0,0,0,27,0,27,0,3.1333333333333333,NA,0.6399404734221844,NA,1,8.910452736318407,NA,38.4,18.5,20.1,1.7910009999999998,NA,NA,TRUE,40,35,1,MAR_03_2024-07-09_T_1
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,1,50,11.8,5,80,NA,NA,1,0,0,0,0,0.6,0.4,0,0,0,0,0,0,0,0.2,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,10,187.5,0,0,0,0,7,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,40,40,1,MAR_03_2024-07-09_T_1
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,2,50,9.2,5.8,5,NA,NA,1,0,0,0,0,0.6,0.4,0,0.6,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,133.33333333333334,2,8.333333333333334,1,3.8666666666666663,4,0.9904304018720248,NA,1,3.8357018255578095,NA,49.9,23.2,49.3,1.891001,NA,NA,FALSE,20,-15,0.0625,MAR_03_2024-07-09_T_2
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,2,50,9.2,5.8,10,NA,NA,1,0,0,0,0,0.6,0.4,0,0.2,0.6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,85.41666666666667,0,12.5,0,3.933333333333333,NA,0.7988086367179801,NA,1,6.2136124763705105,NA,52.3,24.4,52.9,3.287001,NA,NA,FALSE,20,-10,0.14634146341463414,MAR_03_2024-07-09_T_2
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,2,50,9.2,5.8,15,NA,NA,1,0,0,0,0,0.6,0.4,0,0,0,0.8,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,97.2222222222222,0,5.555555555555555,0,3.6,NA,0.6324555320336759,NA,1,3.142413145539906,NA,42.9,19.7,31.95,1.004001,NA,NA,FALSE,20,-5,0.057142857142857155,MAR_03_2024-07-09_T_2
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,2,50,9.2,5.8,20,NA,NA,1,0,0,0,0,1,0,0,0.4,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,130.76923076923077,0,11.538461538461537,0,3.7333333333333334,NA,0.7988086367179801,NA,1,4.0979150975693255,NA,40.6,19.4,29.21,1.197001,NA,NA,TRUE,20,0,0.08823529411764704,MAR_03_2024-07-09_T_2
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,2,50,9.2,5.8,25,NA,NA,1,0,0,0,NA,NA,NA,NA,0.2,0.6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0,64.28571428571429,0,33.92857142857143,0,3.2,NA,1.082325538564332,NA,1,11.2047964455466,NA,53.1,23.3,48.39,5.422001,0,0,TRUE,20,5,0.5277777777777778,MAR_03_2024-07-09_T_2
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,2,50,9.2,5.8,30,NA,NA,1,0,0,0,0,0.4,0.4,0.2,0.4,0,0.4,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,9,0,0,0,0,141.66666666666669,0,95.83333333333334,0,3.7333333333333334,NA,1.0327955589886446,NA,1,4.351737270004278,NA,38.5,17.6,23.37,1.0170009999999998,NA,NA,TRUE,20,10,0.676470588235294,MAR_03_2024-07-09_T_2
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,2,50,9.2,5.8,35,NA,NA,1,0,0,0,0,0.6,0.2,0.2,0,0.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.36363636363637,0,0,0,0,50,0,38.70967741935483,0,3.3888888888888884,NA,1.0369008625190792,NA,1,3.9541694863119057,NA,53.7,27.6,65.02,2.5710010000000003,NA,NA,TRUE,20,15,0.7741935483870966,MAR_03_2024-07-09_T_2
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,2,50,9.2,5.8,40,NA,NA,1,0,0,0,0,0.6,0.4,0,0,0.2,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,76.08695652173914,0,65.21739130434784,0,3.5833333333333335,NA,0.6685579234215215,NA,1,5.4088504620554465,NA,57.5,26.6,71.42,3.863001,NA,NA,FALSE,20,20,0.8571428571428572,MAR_03_2024-07-09_T_2
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,2,50,9.2,5.8,45,NA,NA,1,0,0,0,0,0.8,0.2,0,0.2,0,0,0,0.6,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,0,0,0,118.42105263157896,0,52.631578947368425,0,3.4,NA,0.9856107606091624,NA,1,8.2028758310100791,NA,48.4,29.1,46.63,3.825001,0,0,TRUE,20,25,0.4444444444444444,MAR_03_2024-07-09_T_2
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,2,50,9.2,5.8,50,NA,NA,1,0,0,0,0,0.6,0.4,0,0,0,0.2,0,0.6,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1500,0,0,0,0,20,0,20,0,3,NA,0,NA,1,7.079714427613608,NA,48.9,28.1,40.27,2.851001,NA,NA,TRUE,20,30,1,MAR_03_2024-07-09_T_2
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,2,50,9.2,5.8,55,NA,NA,1,0,0,0,0,0.6,0.4,0,0,0,0.4,0,0.4,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,44.117647058823536,0,0,0,0,56.896551724137936,0,51.72413793103448,0,3,NA,0.8451542547285166,NA,1,7.1401228854133425,NA,58,25.7,62.66,4.474001,NA,NA,TRUE,20,35,0.909090909090909,MAR_03_2024-07-09_T_2
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,2,50,9.2,5.8,60,NA,NA,1,0,0,0,0,0.6,0.4,0,0,0,0,0,0.6,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,2,2500.0000000000005,0,0,0,0,8,0,8,0,3.2,NA,0.9189365834726816,NA,1,8.92488,NA,41.9,60.9,51.25,4.574001,NA,NA,TRUE,20,40,1,MAR_03_2024-07-09_T_2
Margin,Carmel,MAR_03,36.567669,-121.965822,2024-07-09,3,50,11.1,6.4,15,NA,NA,1,0,0,0,0,0.8,0.2,0,0.6,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,39.583333333333336,0,20.833333333333336,0,4.133333333333334,8,0.9154754164341268,NA,1,2.617761234434218,NA,42.2,18,36.94,0.967001,NA,NA,FALSE,55,-40,0.5263157894736843,MAR_03_2024-07-09_T_3
